CountyFIPS,Length,CountyFIPS_Final,% below 18 years of age raw value,State FIPS Code,Diabetes prevalence raw value,Unemployment raw value,% rural raw value,Adult obesity raw value,Adult smoking raw value,Frequent mental distress raw value,High school completion raw value,Life_Expectancy_3Cat,Life_Expectancy_2Cat,Median household income raw value,Physical inactivity raw value,Population raw value,Uninsured raw value,Cat_Unemploy,Cat_pop,Cat_Income,Life expectancy raw value
51103,5,51103,0.1566208325,51,0.11,0.0724394786,1,0.348,0.179,0.148,0.9015441774,Low,Low,55539,0.281,10618,0.1181625869,High Unemployment,Small-Medium,50-60k,74.913003029
51105,5,51105,0.1810827094,51,0.121,0.0640655106,0.9956227772,0.384,0.255,0.191,0.7902406342,Low,Low,38229,0.356,23238,0.1087048066,High Unemployment,Small-Medium,<50k,73.980136236
51107,5,51107,0.2741849266,51,0.083,0.0534781401,0.1260090102,0.258,0.099,0.102,0.9391735043,High,High,155362,0.206,422784,0.0611334166,Low Unemployment,V Large,>60k,84.323908842
51115,5,51115,0.15229295,51,0.095,0.0493583416,1,0.323,0.179,0.15,0.9186217009,High,High,68946,0.262,8766,0.0883181442,Low Unemployment,Small-Medium,>60k,78.407642898
51117,5,51117,0.1857296522,51,0.128,0.0679075637,0.7781037064,0.425,0.219,0.168,0.8479097429,Low,Low,49542,0.343,30679,0.1202305792,High Unemployment,Large,<50k,74.800163209
51121,5,51121,0.1537945544,51,0.099,0.0478734333,0.2492584117,0.318,0.178,0.148,0.9379559446,High,High,62418,0.264,98391,0.0880537089,Low Unemployment,Large,>60k,79.970226747
51125,5,51125,0.1737716028,51,0.099,0.0559967141,1,0.332,0.195,0.153,0.8529120533,High,High,60757,0.288,14755,0.1272061585,Low Unemployment,Small-Medium,>60k,78.092569851
51127,5,51127,0.1950270636,51,0.092,0.045829001,1,0.321,0.175,0.14,0.9350230975,High,High,107658,0.254,23648,0.0860894942,Low Unemployment,Small-Medium,>60k,78.095883512
51131,5,51131,0.1917244924,51,0.126,0.0778332409,1,0.386,0.196,0.155,0.8512896599,Low,Low,50096,0.329,11673,0.1253458439,High Unemployment,Small-Medium,50-60k,74.981992941
51133,5,51133,0.1421824509,51,0.105,0.0633134013,1,0.329,0.177,0.145,0.9214901478,High,High,60575,0.286,12069,0.1111407962,High Unemployment,Small-Medium,>60k,79.742119409
51135,5,51135,0.1914248021,51,0.136,0.0511888112,0.5234340503,0.389,0.227,0.166,0.8228236355,Low,Low,51503,0.363,15160,0.1292217327,Low Unemployment,Small-Medium,50-60k,74.633934769
51145,5,51145,0.1818031047,51,0.086,0.0484401832,0.9967553305,0.319,0.169,0.139,0.8960355246,High,High,98465,0.25,30148,0.0909683022,Low Unemployment,Large,>60k,79.960425547
51149,5,51149,0.2247583105,51,0.111,0.0650466537,0.5340237929,0.391,0.185,0.14,0.8976158141,High,High,75717,0.284,38686,0.0755771313,High Unemployment,Large,>60k,80.819463712
51153,5,51153,0.2660299075,51,0.104,0.0651732817,0.0416614843,0.297,0.133,0.118,0.89176922,High,High,111117,0.266,475533,0.1131965229,High Unemployment,V Large,>60k,81.496933162
51157,5,51157,0.1663911846,51,0.087,0.0452819957,1,0.322,0.166,0.14,0.909074344,High,High,76634,0.26,7260,0.1224219489,Low Unemployment,Small-Medium,>60k,81.330676398
51161,5,51161,0.1975261615,51,0.092,0.0510878489,0.1854053001,0.288,0.156,0.136,0.9329100716,High,High,71613,0.258,94509,0.0748212603,Low Unemployment,Large,>60k,78.856047763
51163,5,51163,0.1764731731,51,0.098,0.0549345562,0.9163939571,0.327,0.203,0.16,0.8898872445,High,High,55684,0.28,22757,0.1011860175,Low Unemployment,Small-Medium,50-60k,79.356825672
51165,5,51165,0.2186748597,51,0.094,0.0470078266,0.5933249469,0.341,0.181,0.151,0.8533469505,High,High,62609,0.286,82346,0.1153302802,Low Unemployment,Large,>60k,79.908585193
51173,5,51173,0.1903622466,51,0.107,0.0643305439,0.7528564332,0.39,0.239,0.18,0.8343366778,Low,Low,43351,0.312,30090,0.0928455356,High Unemployment,Large,<50k,72.970041266
51177,5,51177,0.2441548874,51,0.1,0.0600437493,0.3232758973,0.33,0.159,0.136,0.9133713956,High,High,94299,0.277,138449,0.089268461,High Unemployment,Large,>60k,79.285343237
51179,5,51179,0.2584530584,51,0.091,0.0566621971,0.1975480959,0.326,0.134,0.122,0.9304144025,High,High,110120,0.241,156748,0.0710616053,Low Unemployment,Large,>60k,79.988112712
51181,5,51181,0.1678935004,51,0.127,0.0574521232,1,0.384,0.207,0.161,0.8443903429,High,High,57872,0.327,6385,0.0875025736,Low Unemployment,Small-Medium,50-60k,79.107679429
51183,5,51183,0.1516704805,51,0.141,0.0851233095,1,0.416,0.221,0.157,0.8069730969,Low,Low,48040,0.344,10925,0.1005040477,High Unemployment,Small-Medium,<50k,74.46250448
51185,5,51185,0.1911717536,51,0.105,0.0763530928,0.5188783886,0.358,0.234,0.177,0.8336321381,Low,Low,45214,0.316,40529,0.1036927024,High Unemployment,Large,<50k,72.733120407
51195,5,51195,0.1901037467,51,0.12,0.0761700826,0.5667036572,0.391,0.255,0.186,0.7726027397,Low,Low,41723,0.367,37206,0.1125154804,High Unemployment,Large,<50k,72.714089141
51197,5,51197,0.1946191474,51,0.101,0.07716786,0.7533093894,0.34,0.214,0.17,0.8740116472,Low,Low,54399,0.31,28620,0.0964638938,High Unemployment,Large,50-60k,74.834578108
51199,5,51199,0.2342808422,51,0.085,0.0556653288,0.0609953562,0.3,0.138,0.123,0.9524705374,High,High,91711,0.232,69199,0.0695555043,Low Unemployment,Large,>60k,81.514714896
51510,5,51510,0.1830449958,51,0.093,0.0600091846,0,0.282,0.117,0.113,0.9301583067,High,High,99763,0.217,158726,0.0911820617,High Unemployment,Large,>60k,83.933193111
51520,5,51520,0.2050320272,51,0.113,0.0773646802,0.0003924867,0.366,0.223,0.178,0.8624086692,Low,Low,41444,0.321,17329,0.0940791013,High Unemployment,Small-Medium,<50k,74.168212766
51530,5,51530,0.2088409872,51,0.125,0.0574823378,0.0389473684,0.371,0.254,0.193,0.7974116476,Low,Low,48837,0.346,6402,0.0793986873,Low Unemployment,Small-Medium,<50k,74.861419078
51540,5,51540,0.1558253461,51,0.108,0.0644666457,0,0.335,0.168,0.146,0.9093965262,High,High,70501,0.274,46950,0.106735725,High Unemployment,Large,>60k,80.043883107
51550,5,51550,0.2417220286,51,0.105,0.0612933888,0.0762705381,0.357,0.16,0.136,0.9322356775,High,High,80402,0.269,247011,0.0789137566,High Unemployment,Large,>60k,78.107292136
51570,5,51570,0.2310956117,51,0.104,0.0711084906,0,0.348,0.183,0.152,0.9182446896,Low,Low,67339,0.288,17205,0.0914638576,High Unemployment,Small-Medium,>60k,73.693540188
51580,5,51580,0.2250399007,51,0.11,0.0957711443,0,0.345,0.22,0.169,0.8847211803,Low,Low,40683,0.31,5639,0.0801207617,High Unemployment,Small-Medium,<50k,69.601666654
51590,5,51590,0.2186912137,51,0.15,0.0971948052,0.0451515503,0.432,0.231,0.178,0.8364002402,Low,Low,36560,0.362,39869,0.0976398427,High Unemployment,Large,<50k,71.35425417
51595,5,51595,0.2486208864,51,0.176,0.1113481229,0.0631010629,0.457,0.248,0.189,0.7510853835,Low,Low,42895,0.416,5257,0.0832928606,High Unemployment,Small-Medium,<50k,68.109781466
51610,5,51610,0.2448226369,51,0.072,0.037904394,0,0.275,0.088,0.097,0.9683479681,High,High,160305,0.174,14631,0.0383886256,Low Unemployment,Small-Medium,>60k,80.64189021
51620,5,51620,0.254053364,51,0.141,0.0846153846,0.0325099045,0.423,0.217,0.169,0.837103279,Low,Low,47223,0.351,7833,0.0739447794,High Unemployment,Small-Medium,<50k,69.944865344
51640,5,51640,0.2409466328,51,0.134,0.0774036793,0.1371769384,0.383,0.241,0.188,0.7544745296,Low,Low,40271,0.374,6296,0.1405846093,High Unemployment,Small-Medium,<50k,67.334724626
51660,5,51660,0.1643297496,51,0.129,0.0637701472,0,0.376,0.182,0.161,0.8333333333,High,High,52159,0.329,53204,0.1299823238,High Unemployment,Large,50-60k,79.449813118
51670,5,51670,0.2553743017,51,0.145,0.1073285088,0,0.391,0.238,0.18,0.8447706916,Low,Low,41792,0.374,22375,0.0902878666,High Unemployment,Small-Medium,<50k,70.155792405
51678,5,51678,0.1144387965,51,0.109,0.0697901415,0,0.35,0.193,0.159,0.9165864613,Low,Low,63580,0.293,7279,0.0604883463,High Unemployment,Small-Medium,>60k,74.872352802
51685,5,51685,0.2427238391,51,0.121,0.0683328061,0,0.336,0.144,0.125,0.7785128341,High,High,82255,0.294,18004,0.1528234996,High Unemployment,Small-Medium,>60k,91.629245335
51690,5,51690,0.2503439903,51,0.141,0.1091710758,0,0.401,0.217,0.17,0.8634310205,Low,Low,35715,0.347,12355,0.0836697618,High Unemployment,Small-Medium,<50k,67.200073666
51720,5,51720,0.2230865747,51,0.117,0.0746987952,0.0257705912,0.349,0.222,0.177,0.8544839255,Low,Low,36004,0.324,3985,0.0821316614,High Unemployment,Small,<50k,71.276536227
51730,5,51730,0.2183538067,51,0.167,0.139460584,0.0210672424,0.446,0.22,0.17,0.8333100331,Low,Low,43190,0.359,30446,0.1059584259,High Unemployment,Large,<50k,66.201488787
51735,5,51735,0.2277882027,51,0.081,0.0417666827,0.0650205761,0.314,0.152,0.131,0.9596287703,High,High,99310,0.232,12257,0.0574747475,Low Unemployment,Small-Medium,>60k,78.835827186
51740,5,51740,0.2317180895,51,0.135,0.0955907027,0,0.366,0.206,0.159,0.893124265,Low,Low,52070,0.331,95094,0.0878993046,High Unemployment,Large,50-60k,73.4197065
51770,5,51770,0.2217488744,51,0.126,0.0769919063,0.0000618353,0.362,0.222,0.163,0.8766618911,Low,Low,49313,0.324,99058,0.1109426835,High Unemployment,Large,<50k,72.806428069
51810,5,51810,0.2192845793,51,0.094,0.0622215854,0.0153449591,0.307,0.156,0.132,0.9402912637,High,High,73961,0.231,451231,0.0815070706,High Unemployment,V Large,>60k,80.17952865
51830,5,51830,0.1152762304,51,0.105,0.0823266219,0,0.336,0.156,0.142,0.9321196359,High,High,60655,0.258,15259,0.0803571429,High Unemployment,Small-Medium,>60k,82.16882877
53000,5,53000,0.2165165075,53,0.085,0.0840609644,0.1595158925,0.282,0.1275077585,0.1381485858,0.9170342309,High,High,80319,0.189,7693612,0.0774725701,High Unemployment,V Large,>60k,80.214177339
53001,5,53001,0.3557697109,53,0.147,0.0731022568,0.4015912003,0.389,0.167,0.156,0.6890600353,High,High,56421,0.333,20027,0.1311446629,High Unemployment,Small-Medium,50-60k,80.04771211
53003,5,53003,0.1998685364,53,0.091,0.0518154676,0.0665495075,0.313,0.188,0.16,0.9098315467,High,High,53377,0.21,22820,0.0742694565,Low Unemployment,Small-Medium,50-60k,78.215658626
53005,5,53005,0.2625056921,53,0.094,0.0820317423,0.1057102245,0.312,0.145,0.139,0.9102104981,High,High,75882,0.235,206426,0.08325619,High Unemployment,Large,>60k,79.882642376
53007,5,53007,0.2307345245,53,0.097,0.0835709437,0.2722454557,0.277,0.153,0.137,0.8367063038,High,High,61546,0.224,77574,0.1183847216,High Unemployment,Large,>60k,80.341420091
53009,5,53009,0.1652554857,53,0.088,0.1016734973,0.354531959,0.285,0.166,0.151,0.921065145,High,High,54712,0.212,78067,0.0970418748,High Unemployment,Large,50-60k,78.691639843
53011,5,53011,0.2323367514,53,0.088,0.0852591744,0.137684754,0.331,0.129,0.135,0.9298576464,High,High,76929,0.181,496865,0.0727403779,High Unemployment,V Large,>60k,79.606590794
53013,5,53013,0.1791007905,53,0.095,0.0725058005,0.3425698872,0.306,0.178,0.149,0.8806313713,High,High,58220,0.217,4048,0.0661215784,High Unemployment,Small,50-60k,78.969092603
53017,5,53017,0.2525482094,53,0.106,0.085041225,0.26595717,0.374,0.159,0.142,0.826170417,High,High,64768,0.239,43560,0.1159723017,High Unemployment,Large,>60k,82.43617433
53021,5,53021,0.3183929951,53,0.124,0.090194602,0.133336745,0.342,0.154,0.138,0.766668509,High,High,73656,0.261,97075,0.1344018219,High Unemployment,Large,>60k,80.324596426
53023,5,53023,0.2,53,0.086,0.0842490842,1,0.306,0.157,0.144,0.9548387097,High,High,56804,0.217,2290,0.0584652862,High Unemployment,Small,50-60k,78.051352492
53025,5,53025,0.2905400646,53,0.126,0.0884237595,0.3874887792,0.388,0.173,0.146,0.7854826936,High,High,54753,0.289,99377,0.1343448344,High Unemployment,Large,50-60k,78.668033501
53029,5,53029,0.1789243612,53,0.081,0.0825827067,0.4689577867,0.267,0.143,0.13,0.9556472576,High,High,76965,0.185,86014,0.0662218407,High Unemployment,Large,>60k,81.424538945
53031,5,53031,0.1169724771,53,0.08,0.0941059552,0.574685324,0.274,0.144,0.136,0.9626728629,High,High,66386,0.163,32700,0.0857069276,High Unemployment,Large,>60k,80.881063362
53033,5,53033,0.1978881553,53,0.078,0.0749567856,0.0320714729,0.223,0.1,0.116,0.9342259962,High,High,102620,0.164,2274315,0.0627789963,High Unemployment,V Large,>60k,82.276207379
53035,5,53035,0.2000461899,53,0.081,0.0770923063,0.167417265,0.312,0.147,0.137,0.948785987,High,High,76814,0.186,272787,0.0639428968,High Unemployment,V Large,>60k,80.140923994
53037,5,53037,0.16718153,53,0.09,0.0904686439,0.400562141,0.319,0.16,0.148,0.9184577579,High,High,64727,0.2,49204,0.0866632628,High Unemployment,Large,>60k,81.295108979
53039,5,53039,0.1892761158,53,0.095,0.0823649337,0.6021261935,0.333,0.167,0.147,0.8879436072,High,High,57476,0.22,22697,0.109132338,High Unemployment,Small-Medium,50-60k,81.522010908
53043,5,53043,0.2137060415,53,0.087,0.0679342021,1,0.344,0.172,0.151,0.9292616931,High,High,61332,0.218,11090,0.0725524476,High Unemployment,Small-Medium,>60k,80.770892333
53045,5,53045,0.1935535882,53,0.094,0.0982874162,0.6369627177,0.358,0.185,0.153,0.8962065442,High,High,63785,0.239,68224,0.1060737977,High Unemployment,Large,>60k,79.163789455
53047,5,53047,0.2276865321,53,0.11,0.08983198,0.7998784047,0.306,0.196,0.159,0.8459060858,High,High,48979,0.244,42620,0.1460779709,High Unemployment,Large,<50k,78.110297236
53049,5,53049,0.1523668639,53,0.099,0.1072266542,0.6477055449,0.342,0.179,0.156,0.897652365,High,High,53319,0.233,22984,0.107868191,High Unemployment,Small-Medium,50-60k,78.165518997
53053,5,53053,0.2315409951,53,0.1,0.0963447032,0.0659071332,0.321,0.167,0.147,0.9183991839,High,High,80236,0.202,913890,0.0760204526,High Unemployment,V Large,>60k,78.873464658
53055,5,53055,0.1247427395,53,0.072,0.0793650794,1,0.255,0.121,0.127,0.9591910177,High,High,74533,0.157,17492,0.106207264,High Unemployment,Small-Medium,>60k,86.272054826
53057,5,53057,0.2131371904,53,0.091,0.0979871356,0.2902113754,0.3,0.161,0.138,0.9059811962,High,High,78798,0.203,130789,0.0971111311,High Unemployment,Large,>60k,80.235010932
53059,5,53059,0.175600892,53,0.087,0.0922937443,1,0.331,0.171,0.15,0.9188257534,High,High,68501,0.219,12107,0.0740542278,High Unemployment,Small-Medium,>60k,82.602554651
53061,5,53061,0.2230594429,53,0.086,0.0845347224,0.108194607,0.3,0.138,0.13,0.9254104098,High,High,93589,0.192,830393,0.0723093613,High Unemployment,V Large,>60k,80.297180029
53063,5,53063,0.2178352028,53,0.086,0.0875176831,0.1367171667,0.315,0.161,0.15,0.9409142153,High,High,60827,0.201,528225,0.0695168167,High Unemployment,V Large,>60k,78.316203455
53065,5,53065,0.2101596204,53,0.09,0.0941493664,0.7920562358,0.313,0.187,0.157,0.916635905,High,High,50958,0.219,46360,0.090264195,High Unemployment,Large,50-60k,79.506553853
53067,5,53067,0.2115079878,53,0.083,0.0827859083,0.209887261,0.333,0.138,0.136,0.9389206172,High,High,79769,0.178,294074,0.06866541,High Unemployment,V Large,>60k,80.057925954
53069,5,53069,0.1651845265,53,0.087,0.0880056778,1,0.346,0.171,0.15,0.9266984505,High,High,62099,0.215,4498,0.0825749916,High Unemployment,Small,>60k,78.804040874
53071,5,53071,0.2084448215,53,0.095,0.0685894248,0.1712458107,0.302,0.144,0.138,0.878445865,High,High,61281,0.221,61292,0.0963006065,High Unemployment,Large,>60k,80.166676399
53073,5,53073,0.1894933684,53,0.087,0.0934830364,0.2587352093,0.326,0.155,0.144,0.9270372794,High,High,70463,0.191,231016,0.0913313287,High Unemployment,Large,>60k,81.015818457
53075,5,53075,0.1492727273,53,0.098,0.0591794032,0.2753037341,0.293,0.144,0.149,0.9555555556,High,High,52066,0.203,49500,0.0694012183,Low Unemployment,Large,50-60k,80.575806835
54000,5,54000,0.1996131751,54,0.13,0.0834856595,0.5127830959,0.397,0.2613643479,0.2226076798,0.8761314433,Low,Low,49202,0.295,1784787,0.0810068382,High Unemployment,V Large,<50k,74.262671324
54003,5,54003,0.2290685773,54,0.117,0.0621903766,0.3162553159,0.375,0.224,0.189,0.9030607224,Low,Low,67163,0.301,122125,0.0801258125,High Unemployment,Large,>60k,74.876759367
54005,5,54005,0.2057468535,54,0.131,0.1049671978,0.8140809615,0.437,0.281,0.235,0.8339832513,Low,Low,49076,0.372,21055,0.0812843161,High Unemployment,Small-Medium,<50k,71.10258528
54011,5,54011,0.1963554575,54,0.119,0.0796738664,0.21558571,0.375,0.237,0.206,0.8823764913,Low,Low,44161,0.298,91589,0.0825939144,High Unemployment,Large,<50k,71.31164478
54015,5,54015,0.2186788155,54,0.134,0.1249603552,1,0.407,0.3,0.234,0.7777401321,Low,Low,36537,0.365,8341,0.0838241957,High Unemployment,Small-Medium,<50k,71.409323104
54017,5,54017,0.1466300191,54,0.12,0.0629061606,1,0.399,0.256,0.202,0.8208836618,High,High,50445,0.316,8368,0.0863008721,High Unemployment,Small-Medium,50-60k,79.812131499
54019,5,54019,0.205862774,54,0.133,0.0997294638,0.5787267317,0.391,0.28,0.223,0.8450609365,Low,Low,41964,0.368,42062,0.0918656028,High Unemployment,Large,<50k,72.688841906
54025,5,54025,0.1923132958,54,0.121,0.0806122449,0.6973506201,0.406,0.247,0.206,0.856539921,Low,Low,40016,0.313,34319,0.0891298497,High Unemployment,Large,<50k,74.442632718
54029,5,54029,0.1872178083,54,0.118,0.1002970071,0.3031034033,0.373,0.248,0.202,0.8933838828,Low,Low,52305,0.314,28571,0.084727173,High Unemployment,Large,50-60k,74.441474375
54039,5,54039,0.1981526556,54,0.118,0.0889975845,0.2518815102,0.394,0.241,0.204,0.8928821719,Low,Low,47830,0.302,176253,0.0806880421,High Unemployment,Large,<50k,72.539392996
54041,5,54041,0.2124011389,54,0.124,0.1085687234,0.6898973858,0.41,0.27,0.215,0.8717814437,Low,Low,53471,0.334,15805,0.0818366518,High Unemployment,Small-Medium,50-60k,73.038940221
54043,5,54043,0.2208252258,54,0.13,0.0999588647,1,0.421,0.278,0.232,0.8014791481,Low,Low,40741,0.361,20043,0.0825176558,High Unemployment,Small-Medium,<50k,70.795278796
54045,5,54045,0.2056298914,54,0.142,0.1217243538,0.7075089133,0.448,0.287,0.238,0.8014665367,Low,Low,38571,0.388,31688,0.0901404999,High Unemployment,Large,<50k,68.507467923
54047,5,54047,0.2051312367,54,0.165,0.1259490844,0.8599014155,0.462,0.337,0.263,0.7223518783,Low,Low,26582,0.436,16916,0.118423025,High Unemployment,Small-Medium,<50k,67.658594136
54053,5,54053,0.2060375926,54,0.123,0.0846852066,0.6500878349,0.43,0.254,0.215,0.8627107285,Low,Low,44307,0.352,26335,0.0695205821,High Unemployment,Large,<50k,73.616380894
54055,5,54055,0.2074049916,54,0.128,0.0939065706,0.4073140177,0.395,0.265,0.223,0.8426779436,Low,Low,42095,0.333,58258,0.0884684685,High Unemployment,Large,<50k,71.795067108
54059,5,54059,0.220818265,54,0.141,0.1425240455,0.8973881292,0.474,0.295,0.241,0.7661438295,Low,Low,32955,0.381,22951,0.0973087128,High Unemployment,Small-Medium,<50k,70.067366026
54061,5,54061,0.1627332216,54,0.113,0.0634830535,0.2686273898,0.399,0.203,0.182,0.9281067406,High,High,55836,0.262,106819,0.0690990268,High Unemployment,Large,50-60k,79.263959385
54067,5,54067,0.2026294166,54,0.122,0.1028105736,0.8715739717,0.393,0.263,0.212,0.8827571044,Low,Low,42725,0.312,24340,0.0878150586,High Unemployment,Small-Medium,<50k,74.760905769
54069,5,54069,0.1928998106,54,0.106,0.0843485493,0.2309250051,0.377,0.218,0.186,0.9280407125,Low,Low,41312,0.285,41182,0.0667213922,High Unemployment,Large,<50k,74.716776892
54081,5,54081,0.2073505211,54,0.13,0.0892412528,0.3925867688,0.411,0.25,0.212,0.8751262768,Low,Low,44526,0.346,72920,0.080067014,High Unemployment,Large,<50k,71.514888524
54087,5,54087,0.2030114226,54,0.128,0.1244149766,0.7999464023,0.404,0.272,0.221,0.8129583124,Low,Low,42379,0.347,13482,0.1012815608,High Unemployment,Small-Medium,<50k,72.839770614
54089,5,54089,0.1577467052,54,0.128,0.0783820841,0.7212608602,0.443,0.257,0.222,0.856136112,Low,Low,38692,0.355,12444,0.0835724534,High Unemployment,Small-Medium,<50k,74.131629073
54099,5,54099,0.1999795155,54,0.13,0.0838489708,0.6518678939,0.396,0.284,0.225,0.8114495616,Low,Low,45507,0.346,39054,0.0890626022,High Unemployment,Large,<50k,73.307054241
54101,5,54101,0.1953338297,54,0.134,0.09375,1,0.436,0.289,0.236,0.7640093396,Low,Low,34396,0.367,8058,0.0805335968,High Unemployment,Small-Medium,<50k,74.303850367
54107,5,54107,0.2087342352,54,0.112,0.0884620661,0.2677446065,0.402,0.23,0.201,0.9094862644,Low,Low,47019,0.308,82938,0.0731442384,High Unemployment,Large,<50k,74.736932716
54109,5,54109,0.2014113204,54,0.132,0.1046882112,0.888846865,0.423,0.297,0.236,0.7806821175,Low,Low,39143,0.384,20123,0.0902566057,High Unemployment,Small-Medium,<50k,71.326732886
55000,5,55000,0.2157720626,55,0.074,0.0628931782,0.2984617863,0.343,0.1619753928,0.1345505746,0.9258668377,High,High,64901,0.223,5832655,0.0684298342,High Unemployment,V Large,>60k,78.868516808
55005,5,55005,0.2141051231,55,0.083,0.0611569556,0.6592762154,0.351,0.181,0.148,0.90589809,High,High,54963,0.252,45090,0.0892123387,High Unemployment,Large,50-60k,78.486159126
55007,5,55007,0.1725495342,55,0.081,0.0929855386,1,0.375,0.178,0.139,0.9568481919,High,High,58218,0.227,15242,0.1074489123,High Unemployment,Small-Medium,50-60k,79.696284957
